BondID,State,CreditRating,Sector,Coupon,IssueDate,MaturityDate,Price,Yield,Duration
BOND1494,NY,AA,Utilities,4.04,2015-06-01,2026-06-01,96.26,2.23,4.4
BOND1495,IL,AA,Utilities,4.83,2018-07-01,2030-07-01,107.09,1.58,8.5
BOND1496,IL,A,Education,5.07,2014-08-01,2028-08-01,90.78,3.81,7.07
BOND1497,CA,A,Public Safety,4.36,2019-01-01,2027-01-01,105.32,4.1,5.92
BOND1498,IL,A,Utilities,5.08,2019-12-01,2025-12-01,108.94,4.37,5.11
BOND1499,NY,AA,Transportation,3.82,2015-06-01,2033-06-01,94.69,2.74,3.29
BOND1500,FL,A,Utilities,2.3,2022-03-01,2029-03-01,93.3,3.55,8.51
BOND1501,NY,AA,Public Safety,2.91,2020-09-01,2027-09-01,102.26,2.27,7.1
BOND1502,CA,AA,Utilities,2.63,2015-10-01,2021-10-01,107.65,3.16,9.66
BOND1503,TX,A,Utilities,4.29,2017-04-01,2026-04-01,95.35,4.51,8.58
BOND1504,NY,A,Healthcare,5.05,2012-07-01,2017-07-01,100.39,4.57,6.21
BOND1505,FL,AA,Public Safety,3.38,2011-01-01,2020-01-01,104.63,2.16,6.59
BOND1506,NY,AA,Transportation,4.45,2011-03-01,2029-03-01,103.35,2.29,5.32
BOND1507,FL,A,Public Safety,5.25,2019-07-01,2030-07-01,99.03,3.88,9.58
BOND1508,NY,A,Utilities,3.76,2018-12-01,2031-12-01,92.57,4.57,9.41
BOND1509,CA,A,Healthcare,3.2,2010-08-01,2028-08-01,97.62,3.61,8.06
BOND1510,CA,AA,Healthcare,2.75,2020-07-01,2036-07-01,92.49,2.27,5.29
BOND1511,FL,AA,Transportation,5.0,2010-03-01,2020-03-01,101.85,2.05,9.72
BOND1512,FL,AA,Utilities,3.67,2018-09-01,2029-09-01,106.11,2.05,4.0
BOND1513,CA,A,Utilities,3.88,2018-12-01,2030-12-01,101.8,4.96,7.9
BOND1514,IL,AA,Public Safety,3.48,2013-09-01,2019-09-01,109.58,3.26,5.46
BOND1515,TX,AA,Utilities,5.47,2021-01-01,2026-01-01,102.15,3.47,5.69
BOND1516,IL,AA,Public Safety,4.2,2018-04-01,2034-04-01,95.36,1.62,7.88
BOND1517,IL,AA,Education,2.8,2018-06-01,2024-06-01,102.12,2.44,3.53
BOND1518,NY,AA,Education,4.45,2015-07-01,2021-07-01,104.93,3.41,7.01
BOND1519,FL,AA,Public Safety,3.06,2021-09-01,2028-09-01,99.07,2.07,4.57
BOND1520,NY,A,Transportation,3.43,2010-08-01,2029-08-01,108.32,3.85,8.4
BOND1521,NY,A,Education,3.23,2011-01-01,2027-01-01,92.59,3.65,3.37
BOND1522,TX,AA,Healthcare,3.1,2016-11-01,2025-11-01,93.05,2.66,3.35
BOND1523,IL,AA,Education,5.45,2021-04-01,2032-04-01,109.7,1.79,5.18
BOND1524,NY,A,Healthcare,4.01,2016-09-01,2028-09-01,105.99,4.2,3.78
BOND1525,NY,A,Healthcare,4.95,2010-11-01,2028-11-01,90.28,4.81,3.56
BOND1526,FL,A,Healthcare,3.53,2015-06-01,2032-06-01,98.29,3.97,8.87
BOND1527,NY,AA,Healthcare,3.33,2011-05-01,2028-05-01,97.91,2.52,7.1
BOND1528,TX,AA,Healthcare,4.72,2019-06-01,2029-06-01,91.49,2.57,5.91
BOND1529,NY,AAA,Public Safety,5.17,2013-10-01,2020-10-01,95.86,1.84,4.75
BOND1530,IL,AA,Transportation,2.35,2010-04-01,2021-04-01,98.89,1.78,5.4
BOND1531,IL,AA,Education,4.07,2012-08-01,2029-08-01,98.55,3.26,3.94
BOND1532,NY,AA,Public Safety,3.81,2011-06-01,2025-06-01,98.99,1.6,5.02
BOND1533,FL,AA,Education,2.5,2014-07-01,2028-07-01,98.87,1.64,5.66
BOND1534,TX,AA,Public Safety,5.05,2016-10-01,2021-10-01,98.33,2.69,4.22
BOND1535,CA,AA,Education,3.12,2018-02-01,2023-02-01,98.96,2.01,7.52
BOND1536,NY,AAA,Healthcare,3.27,2016-02-01,2032-02-01,103.92,1.94,3.17
BOND1537,FL,AA,Transportation,4.31,2013-10-01,2032-10-01,104.03,1.91,5.28
BOND1538,IL,A,Transportation,4.86,2022-07-01,2040-07-01,107.57,4.23,8.13
BOND1539,IL,AA,Transportation,3.39,2020-02-01,2036-02-01,108.66,2.13,7.08
BOND1540,IL,AA,Utilities,2.93,2015-07-01,2028-07-01,100.7,3.2,5.44
BOND1541,FL,AA,Education,5.17,2021-04-01,2026-04-01,108.43,2.01,6.12
BOND1542,NY,AA,Education,2.15,2011-06-01,2022-06-01,93.09,3.38,4.73
BOND1543,CA,A,Transportation,4.89,2017-11-01,2026-11-01,92.01,4.43,4.28
BOND1544,CA,A,Public Safety,4.08,2022-09-01,2042-09-01,100.89,4.45,5.31
BOND1545,FL,A,Healthcare,2.7,2016-02-01,2023-02-01,97.41,4.97,4.71
BOND1546,CA,AA,Utilities,4.96,2011-06-01,2017-06-01,100.78,2.76,8.27
BOND1547,TX,AA,Utilities,4.58,2017-02-01,2032-02-01,92.76,2.52,4.94
BOND1548,IL,AA,Healthcare,4.98,2012-09-01,2018-09-01,101.19,3.49,9.94
BOND1549,CA,AA,Education,4.65,2011-07-01,2029-07-01,101.99,3.44,5.64
BOND1550,NY,A,Healthcare,3.47,2010-07-01,2021-07-01,106.54,3.75,9.38
BOND1551,NY,A,Education,2.84,2019-03-01,2034-03-01,108.77,4.92,7.64
BOND1552,NY,A,Utilities,4.23,2019-12-01,2036-12-01,97.13,3.61,4.32
BOND1553,TX,AA,Transportation,4.21,2017-09-01,2035-09-01,97.15,2.06,4.06
BOND1554,CA,A,Transportation,2.53,2018-03-01,2030-03-01,92.12,3.86,7.06
BOND1555,CA,AAA,Education,4.75,2012-07-01,2020-07-01,94.84,1.7,4.0
BOND1556,CA,AA,Transportation,4.71,2016-03-01,2031-03-01,95.47,1.8,9.56
BOND1557,CA,AA,Education,4.11,2011-08-01,2019-08-01,102.5,2.56,6.35
BOND1558,FL,AA,Utilities,4.01,2013-09-01,2033-09-01,93.44,2.81,8.82
BOND1559,FL,A,Public Safety,3.81,2022-10-01,2032-10-01,98.5,4.92,4.26
BOND1560,IL,AA,Public Safety,4.74,2022-02-01,2032-02-01,106.66,2.77,4.15
BOND1561,NY,AA,Utilities,2.09,2014-09-01,2025-09-01,102.26,3.42,3.35
BOND1562,CA,AA,Transportation,3.21,2012-10-01,2028-10-01,93.33,2.02,4.18
BOND1563,NY,A,Transportation,2.41,2021-10-01,2041-10-01,94.95,4.01,7.37
BOND1564,IL,AA,Transportation,3.94,2012-10-01,2025-10-01,90.1,3.46,7.73
BOND1565,CA,AA,Transportation,4.43,2020-02-01,2039-02-01,91.66,2.56,9.02
BOND1566,IL,AA,Transportation,3.55,2010-10-01,2016-10-01,100.39,2.98,5.31
BOND1567,FL,AA,Healthcare,3.36,2013-10-01,2030-10-01,108.53,2.68,4.17
BOND1568,TX,A,Public Safety,3.57,2016-04-01,2021-04-01,94.41,3.55,8.7
BOND1569,NY,AA,Public Safety,2.48,2019-07-01,2037-07-01,105.09,2.33,9.3
BOND1570,IL,AA,Utilities,2.6,2019-06-01,2038-06-01,91.75,3.09,5.55
BOND1571,TX,A,Utilities,5.41,2016-07-01,2022-07-01,103.71,3.57,7.8
BOND1572,FL,A,Education,3.93,2013-07-01,2032-07-01,93.74,4.6,5.15
BOND1573,CA,AA,Utilities,5.02,2019-10-01,2036-10-01,100.1,2.19,4.23
BOND1574,IL,A,Healthcare,5.23,2018-11-01,2031-11-01,91.36,4.15,3.57
BOND1575,FL,AA,Utilities,3.34,2018-11-01,2025-11-01,93.32,2.13,7.66
BOND1576,FL,A,Education,4.41,2017-11-01,2037-11-01,105.12,4.05,5.74
BOND1577,NY,AA,Transportation,2.81,2013-06-01,2029-06-01,99.84,1.53,7.24
BOND1578,IL,A,Public Safety,2.97,2022-05-01,2035-05-01,93.76,4.66,9.27
BOND1579,IL,A,Public Safety,3.42,2022-10-01,2035-10-01,93.55,4.52,8.19
BOND1580,IL,A,Transportation,3.64,2012-05-01,2024-05-01,98.39,3.9,4.68
BOND1581,IL,A,Public Safety,3.72,2014-12-01,2020-12-01,109.58,4.11,7.61
BOND1582,CA,AA,Healthcare,2.13,2011-02-01,2019-02-01,103.21,2.8,6.58
BOND1583,CA,AA,Education,3.61,2015-03-01,2032-03-01,102.13,1.75,9.49
BOND1584,CA,AA,Utilities,3.38,2017-07-01,2036-07-01,102.74,2.43,4.0
BOND1585,IL,AA,Healthcare,3.25,2021-02-01,2038-02-01,105.83,2.58,8.82
BOND1586,IL,A,Public Safety,3.05,2021-07-01,2026-07-01,91.73,4.15,4.68
BOND1587,FL,A,Healthcare,5.49,2015-04-01,2021-04-01,98.52,3.51,5.65
BOND1588,FL,AAA,Transportation,5.12,2015-02-01,2033-02-01,93.26,1.51,4.15
BOND1589,CA,A,Transportation,3.65,2011-06-01,2031-06-01,90.74,3.54,3.17
BOND1590,TX,AA,Transportation,4.19,2015-07-01,2021-07-01,100.96,2.18,6.75
BOND1591,FL,AA,Utilities,3.69,2011-02-01,2016-02-01,103.6,2.35,9.47
BOND1592,TX,A,Healthcare,3.01,2021-12-01,2036-12-01,104.24,4.88,7.54
BOND1593,NY,AA,Healthcare,4.38,2014-11-01,2024-11-01,109.4,2.36,9.31
BOND1594,IL,AA,Utilities,2.93,2020-03-01,2027-03-01,97.95,2.03,8.44
BOND1595,TX,A,Public Safety,4.79,2016-12-01,2025-12-01,99.07,4.09,6.94
BOND1596,TX,A,Education,5.33,2021-04-01,2034-04-01,99.37,4.51,3.95
BOND1597,NY,AA,Public Safety,2.1,2011-01-01,2029-01-01,93.9,2.21,9.92
BOND1598,CA,AA,Utilities,4.42,2010-05-01,2027-05-01,101.26,1.73,9.16
BOND1599,FL,A,Healthcare,5.18,2022-10-01,2039-10-01,107.52,4.17,9.0
BOND1600,CA,A,Public Safety,4.35,2011-10-01,2021-10-01,90.22,4.4,5.93
BOND1601,FL,A,Public Safety,5.27,2010-06-01,2015-06-01,106.61,4.5,8.73
BOND1602,NY,A,Utilities,4.64,2016-02-01,2031-02-01,107.17,4.46,8.29
BOND1603,TX,AA,Education,3.89,2010-06-01,2030-06-01,108.34,2.3,4.98
BOND1604,NY,AA,Utilities,3.14,2016-10-01,2022-10-01,105.65,3.33,7.83
BOND1605,NY,A,Education,4.82,2019-02-01,2033-02-01,92.63,3.71,5.16
BOND1606,TX,AA,Healthcare,4.64,2020-07-01,2040-07-01,91.59,2.74,5.75
BOND1607,TX,AA,Utilities,2.87,2013-08-01,2032-08-01,96.35,2.9,5.97
BOND1608,IL,AA,Education,5.35,2011-02-01,2022-02-01,91.34,1.82,7.89
BOND1609,TX,A,Healthcare,5.15,2022-10-01,2039-10-01,102.44,4.99,3.51
BOND1610,CA,AA,Education,3.95,2018-04-01,2033-04-01,106.13,3.19,7.66
BOND1611,CA,AAA,Transportation,4.12,2012-01-01,2029-01-01,109.57,1.66,3.96
BOND1612,NY,A,Utilities,5.48,2015-07-01,2020-07-01,95.34,4.55,9.21
BOND1613,NY,A,Public Safety,4.5,2014-09-01,2028-09-01,95.7,3.82,7.61
BOND1614,FL,A,Transportation,3.48,2017-07-01,2029-07-01,108.09,3.99,4.05
BOND1615,TX,AA,Education,2.85,2022-08-01,2042-08-01,103.37,3.03,5.76
BOND1616,IL,AA,Utilities,2.95,2015-07-01,2034-07-01,100.03,2.87,5.07
BOND1617,CA,A,Utilities,2.36,2013-02-01,2023-02-01,98.58,3.82,6.15
BOND1618,FL,AA,Utilities,2.1,2013-04-01,2029-04-01,92.5,1.79,6.49
BOND1619,IL,A,Education,2.82,2021-02-01,2038-02-01,109.36,4.47,5.66
BOND1620,FL,AA,Transportation,2.79,2010-05-01,2025-05-01,101.44,1.78,9.46
BOND1621,IL,A,Transportation,5.37,2010-06-01,2021-06-01,98.98,4.74,5.38
BOND1622,CA,AA,Public Safety,4.47,2017-01-01,2036-01-01,93.7,2.25,4.95
BOND1623,IL,AA,Education,3.05,2010-02-01,2018-02-01,96.47,2.93,4.09
BOND1624,CA,AA,Healthcare,3.13,2011-03-01,2030-03-01,93.81,2.06,5.63
BOND1625,TX,A,Utilities,4.85,2017-03-01,2027-03-01,105.86,3.5,7.92
BOND1626,CA,AA,Utilities,3.59,2014-11-01,2024-11-01,101.22,2.58,6.11
BOND1627,CA,AA,Education,3.97,2017-08-01,2027-08-01,102.61,2.64,9.67
BOND1628,IL,AA,Transportation,3.31,2021-08-01,2030-08-01,92.05,1.79,5.65
BOND1629,CA,AA,Utilities,3.47,2015-05-01,2022-05-01,101.54,1.91,5.94
BOND1630,IL,A,Healthcare,4.97,2020-01-01,2029-01-01,91.76,4.36,4.92
BOND1631,NY,A,Transportation,4.55,2021-06-01,2026-06-01,93.72,4.01,7.07
BOND1632,CA,AA,Public Safety,3.69,2010-03-01,2017-03-01,96.64,1.74,9.04
BOND1633,NY,A,Transportation,5.35,2014-02-01,2028-02-01,103.03,3.96,5.98
BOND1634,FL,A,Education,4.23,2017-10-01,2035-10-01,97.43,3.54,4.4
BOND1635,FL,AA,Public Safety,4.14,2012-11-01,2018-11-01,104.39,2.78,9.15
BOND1636,CA,A,Healthcare,4.51,2022-09-01,2042-09-01,105.53,3.59,7.17
BOND1637,FL,AA,Utilities,2.17,2011-02-01,2025-02-01,94.36,2.58,9.16
BOND1638,NY,AA,Education,4.21,2021-02-01,2036-02-01,90.24,1.66,8.14
BOND1639,FL,A,Healthcare,5.23,2020-12-01,2029-12-01,92.61,4.12,3.62
BOND1640,FL,AA,Healthcare,2.32,2016-09-01,2028-09-01,94.29,3.17,9.06
BOND1641,TX,A,Transportation,4.56,2022-02-01,2038-02-01,108.02,4.58,3.96
BOND1642,IL,AA,Public Safety,2.19,2018-08-01,2025-08-01,91.93,2.46,9.93
BOND1643,TX,AA,Utilities,4.05,2014-09-01,2027-09-01,97.29,2.72,7.42
BOND1644,NY,A,Utilities,2.97,2010-01-01,2030-01-01,100.21,3.51,3.24
BOND1645,NY,AA,Public Safety,4.93,2010-02-01,2015-02-01,102.36,2.69,6.05
BOND1646,CA,AA,Transportation,2.36,2015-01-01,2028-01-01,98.75,2.52,4.68
BOND1647,CA,A,Education,3.87,2013-12-01,2020-12-01,100.15,3.64,4.18
BOND1648,TX,AAA,Utilities,4.8,2017-10-01,2030-10-01,105.4,1.82,3.1
BOND1649,TX,AA,Public Safety,3.07,2017-10-01,2031-10-01,105.82,3.19,9.2
BOND1650,CA,AA,Transportation,4.98,2020-02-01,2029-02-01,98.74,3.32,4.6
BOND1651,FL,AA,Public Safety,5.03,2010-01-01,2029-01-01,106.05,2.35,5.18
BOND1652,IL,A,Education,2.12,2017-04-01,2031-04-01,91.78,4.76,5.57
BOND1653,FL,A,Education,5.15,2014-03-01,2026-03-01,97.22,4.02,9.93
BOND1654,TX,A,Healthcare,5.39,2021-02-01,2034-02-01,104.65,4.58,4.37
BOND1655,TX,A,Public Safety,2.54,2014-10-01,2030-10-01,107.59,3.79,4.51
BOND1656,NY,A,Transportation,3.94,2016-01-01,2030-01-01,93.31,4.86,7.57
BOND1657,CA,A,Healthcare,2.97,2019-09-01,2025-09-01,107.16,3.76,5.87
BOND1658,CA,AA,Healthcare,5.11,2011-12-01,2021-12-01,90.44,2.25,5.94
BOND1659,IL,AA,Healthcare,5.38,2019-01-01,2037-01-01,109.8,1.97,5.27
BOND1660,TX,AA,Healthcare,3.52,2015-07-01,2027-07-01,92.91,2.65,7.65
BOND1661,TX,AA,Transportation,4.8,2012-07-01,2030-07-01,95.92,2.03,4.26
BOND1662,FL,AA,Transportation,4.33,2017-07-01,2027-07-01,106.85,2.64,3.18
BOND1663,NY,A,Public Safety,5.24,2017-05-01,2023-05-01,93.91,4.09,5.42
BOND1664,IL,A,Transportation,2.45,2015-07-01,2024-07-01,93.9,4.18,8.4
BOND1665,TX,AA,Education,4.46,2019-01-01,2027-01-01,109.87,2.03,9.02
BOND1666,FL,AA,Utilities,2.54,2010-07-01,2024-07-01,101.1,3.4,4.66
BOND1667,IL,A,Education,5.19,2010-03-01,2015-03-01,99.94,4.08,9.28
BOND1668,TX,AA,Public Safety,4.73,2022-06-01,2042-06-01,91.46,1.61,5.34
BOND1669,TX,AA,Transportation,5.09,2011-11-01,2026-11-01,108.62,2.62,4.31
BOND1670,NY,A,Public Safety,3.98,2021-12-01,2034-12-01,102.72,4.75,4.18
BOND1671,TX,A,Healthcare,4.47,2021-02-01,2037-02-01,101.02,4.68,3.8
BOND1672,TX,AA,Utilities,2.11,2013-02-01,2031-02-01,99.2,1.9,6.28
BOND1673,IL,AA,Education,5.36,2018-01-01,2023-01-01,104.1,1.62,5.46
BOND1674,TX,AA,Healthcare,3.76,2021-08-01,2037-08-01,94.53,2.01,9.13
BOND1675,NY,AA,Education,2.74,2021-11-01,2041-11-01,104.16,2.46,5.64
BOND1676,CA,AA,Transportation,3.37,2011-04-01,2016-04-01,94.03,3.14,9.87
BOND1677,CA,A,Utilities,2.81,2011-04-01,2016-04-01,106.65,4.42,6.33
BOND1678,NY,AA,Utilities,4.54,2019-12-01,2027-12-01,99.11,2.82,5.86
BOND1679,FL,AA,Public Safety,5.43,2021-12-01,2031-12-01,103.9,3.15,4.26
BOND1680,IL,A,Public Safety,3.0,2015-03-01,2021-03-01,101.93,4.77,4.23
BOND1681,FL,AA,Utilities,2.2,2013-06-01,2028-06-01,99.78,2.95,8.76
BOND1682,TX,A,Transportation,2.05,2010-07-01,2022-07-01,91.14,3.57,4.34
BOND1683,TX,AA,Transportation,2.38,2017-04-01,2028-04-01,100.76,3.37,8.78
BOND1684,FL,A,Education,3.07,2014-07-01,2019-07-01,90.2,3.81,3.41
BOND1685,TX,AA,Education,2.33,2012-07-01,2028-07-01,105.6,2.07,5.64
BOND1686,FL,A,Utilities,5.08,2010-10-01,2026-10-01,105.47,4.4,5.84
BOND1687,TX,AA,Utilities,3.56,2016-09-01,2022-09-01,104.78,2.33,3.92
BOND1688,IL,AA,Education,5.17,2012-10-01,2018-10-01,98.13,2.58,8.95
BOND1689,FL,A,Public Safety,5.2,2022-10-01,2038-10-01,92.92,4.39,7.75
BOND1690,FL,A,Education,5.4,2012-03-01,2018-03-01,105.17,3.81,8.5
BOND1691,CA,AA,Education,4.9,2022-04-01,2031-04-01,94.69,2.55,9.3
BOND1692,TX,AA,Education,3.2,2016-03-01,2025-03-01,98.02,3.49,3.84
BOND1693,FL,AA,Transportation,4.08,2018-09-01,2023-09-01,94.82,3.45,4.38
BOND1694,NY,AA,Transportation,2.32,2017-06-01,2028-06-01,96.16,1.72,8.12
BOND1695,CA,A,Transportation,2.59,2013-10-01,2023-10-01,93.12,4.98,4.93
BOND1696,TX,AA,Transportation,2.67,2012-06-01,2020-06-01,97.47,3.18,3.28
BOND1697,FL,A,Healthcare,2.77,2011-12-01,2017-12-01,99.07,3.56,8.98
BOND1698,CA,A,Public Safety,2.18,2011-06-01,2025-06-01,93.99,3.86,8.11
BOND1699,CA,AAA,Public Safety,3.69,2014-09-01,2034-09-01,105.77,1.81,4.27
BOND1700,FL,AA,Education,4.1,2020-12-01,2028-12-01,105.7,2.37,4.4
BOND1701,FL,A,Transportation,3.76,2016-01-01,2024-01-01,100.66,3.78,3.39
BOND1702,TX,AA,Education,3.9,2015-11-01,2021-11-01,99.32,1.62,8.4
BOND1703,CA,A,Public Safety,2.61,2013-03-01,2028-03-01,107.07,4.21,3.6
BOND1704,TX,A,Public Safety,2.75,2014-04-01,2025-04-01,105.57,3.91,3.65
BOND1705,TX,AA,Education,2.24,2017-04-01,2029-04-01,90.78,2.69,3.33
BOND1706,NY,AA,Transportation,4.5,2013-05-01,2021-05-01,109.99,1.63,9.26
BOND1707,IL,A,Public Safety,2.38,2020-08-01,2040-08-01,97.33,4.94,6.62
BOND1708,IL,A,Education,3.66,2011-05-01,2025-05-01,106.53,4.56,7.33
BOND1709,NY,AA,Utilities,3.52,2018-10-01,2027-10-01,104.31,2.92,9.92
BOND1710,TX,A,Transportation,3.88,2021-05-01,2035-05-01,97.26,4.62,8.73
BOND1711,FL,AA,Healthcare,4.42,2016-10-01,2030-10-01,90.62,1.8,5.0
BOND1712,TX,AA,Healthcare,2.32,2019-04-01,2036-04-01,95.9,3.09,7.32
BOND1713,FL,A,Utilities,5.04,2018-12-01,2023-12-01,104.62,3.9,7.22
BOND1714,IL,A,Education,2.27,2016-04-01,2025-04-01,97.43,4.54,7.91
BOND1715,CA,A,Utilities,3.71,2019-09-01,2031-09-01,96.54,4.36,3.75
BOND1716,TX,AA,Transportation,3.6,2013-06-01,2026-06-01,94.01,1.82,9.6
BOND1717,FL,AA,Utilities,5.2,2017-03-01,2035-03-01,92.69,2.55,3.98
BOND1718,TX,AA,Transportation,4.26,2021-06-01,2038-06-01,107.72,2.9,3.58
BOND1719,FL,AA,Healthcare,4.76,2011-08-01,2026-08-01,109.08,1.72,6.17
BOND1720,CA,AA,Healthcare,4.49,2019-03-01,2031-03-01,108.08,2.39,3.98
BOND1721,NY,AA,Public Safety,3.83,2019-07-01,2032-07-01,106.07,1.9,9.52
BOND1722,TX,AA,Utilities,3.56,2010-03-01,2026-03-01,90.95,2.47,5.07
BOND1723,IL,A,Public Safety,3.36,2014-01-01,2021-01-01,91.91,3.61,5.25
BOND1724,TX,AA,Healthcare,3.29,2010-08-01,2029-08-01,102.67,2.27,5.07
BOND1725,FL,A,Transportation,4.38,2020-07-01,2026-07-01,108.95,4.85,6.54
BOND1726,CA,A,Transportation,2.03,2018-02-01,2028-02-01,94.11,4.68,5.91
BOND1727,TX,A,Public Safety,4.66,2015-11-01,2023-11-01,91.39,3.67,9.27
BOND1728,TX,AA,Education,4.77,2021-03-01,2031-03-01,96.57,1.68,6.96
BOND1729,TX,AA,Transportation,3.38,2012-12-01,2028-12-01,100.02,3.37,6.08
BOND1730,TX,AA,Education,5.44,2020-09-01,2026-09-01,91.02,2.95,4.84
BOND1731,IL,A,Public Safety,3.5,2014-07-01,2030-07-01,109.82,4.56,5.49
BOND1732,CA,AA,Transportation,4.31,2020-12-01,2039-12-01,98.99,2.22,7.71
BOND1733,CA,A,Transportation,3.93,2018-06-01,2036-06-01,101.14,4.95,4.5
BOND1734,NY,AA,Healthcare,4.01,2021-10-01,2031-10-01,93.12,2.54,4.32
BOND1735,CA,AA,Education,2.98,2016-01-01,2021-01-01,94.6,1.56,7.1
BOND1736,CA,AA,Utilities,3.47,2015-12-01,2027-12-01,105.15,1.81,9.78
BOND1737,IL,A,Transportation,5.36,2015-06-01,2026-06-01,95.95,4.45,4.33
BOND1738,FL,AAA,Transportation,2.07,2016-03-01,2026-03-01,93.2,1.8,4.63
BOND1739,TX,A,Utilities,4.76,2012-09-01,2032-09-01,100.24,3.56,3.73
BOND1740,TX,A,Healthcare,3.56,2021-09-01,2026-09-01,99.99,4.79,6.9
BOND1741,NY,AA,Transportation,4.33,2020-04-01,2031-04-01,91.56,2.6,9.07
BOND1742,NY,AA,Transportation,5.43,2018-07-01,2023-07-01,104.76,2.3,9.73
BOND1743,IL,AA,Healthcare,4.07,2017-12-01,2025-12-01,94.22,3.23,8.49
BOND1744,NY,AA,Public Safety,4.27,2017-06-01,2030-06-01,96.62,3.08,4.78
BOND1745,IL,AA,Healthcare,3.89,2017-03-01,2027-03-01,104.38,3.01,8.1
BOND1746,CA,A,Education,2.89,2022-02-01,2035-02-01,92.55,3.96,6.44
BOND1747,CA,AA,Education,5.15,2019-01-01,2036-01-01,102.21,2.72,3.08
BOND1748,CA,AA,Utilities,2.12,2012-02-01,2027-02-01,98.59,3.25,4.91
BOND1749,IL,A,Education,5.42,2013-06-01,2033-06-01,93.96,3.54,5.16
BOND1750,IL,A,Healthcare,3.02,2010-08-01,2015-08-01,97.33,4.62,8.73
BOND1751,NY,AA,Education,3.38,2018-03-01,2029-03-01,105.64,2.47,3.02
BOND1752,NY,AA,Healthcare,4.91,2013-07-01,2028-07-01,92.56,2.33,5.46
BOND1753,NY,A,Healthcare,4.55,2020-08-01,2031-08-01,98.91,4.16,5.46
BOND1754,FL,AA,Utilities,2.44,2015-10-01,2025-10-01,107.77,2.11,9.63
BOND1755,NY,AA,Transportation,5.18,2010-05-01,2023-05-01,94.51,3.25,7.56
BOND1756,TX,A,Public Safety,4.33,2013-05-01,2021-05-01,107.97,4.95,4.21
BOND1757,IL,A,Utilities,2.67,2018-06-01,2033-06-01,96.02,3.71,6.72
BOND1758,FL,AA,Healthcare,2.2,2011-12-01,2020-12-01,101.78,1.5,9.61
BOND1759,IL,AA,Public Safety,3.28,2018-07-01,2031-07-01,95.94,2.76,5.93
BOND1760,TX,AA,Healthcare,2.43,2011-12-01,2025-12-01,95.12,2.76,7.11
BOND1761,IL,AA,Utilities,2.11,2016-09-01,2034-09-01,104.01,2.48,3.44
BOND1762,CA,A,Public Safety,5.48,2022-01-01,2033-01-01,102.49,4.05,3.55
BOND1763,FL,AA,Public Safety,3.39,2021-06-01,2032-06-01,95.6,1.69,8.17
BOND1764,CA,AA,Public Safety,3.33,2013-02-01,2022-02-01,104.84,2.33,7.83
BOND1765,FL,A,Healthcare,4.16,2018-07-01,2035-07-01,103.49,3.54,3.38
BOND1766,FL,AA,Public Safety,4.8,2012-11-01,2021-11-01,91.92,2.26,3.7
BOND1767,CA,A,Transportation,2.76,2018-03-01,2025-03-01,90.61,3.51,7.48
BOND1768,TX,A,Public Safety,4.53,2022-03-01,2042-03-01,101.6,3.84,3.08
BOND1769,CA,A,Utilities,2.98,2013-08-01,2032-08-01,97.53,4.32,8.37
BOND1770,IL,AA,Public Safety,2.27,2018-04-01,2034-04-01,90.62,2.29,6.02
BOND1771,CA,AA,Transportation,2.51,2016-01-01,2022-01-01,100.4,3.41,4.5
BOND1772,NY,A,Education,3.1,2017-09-01,2037-09-01,109.35,4.98,8.83
BOND1773,IL,A,Public Safety,2.65,2014-04-01,2031-04-01,104.14,3.67,8.71
BOND1774,CA,A,Healthcare,5.32,2022-07-01,2029-07-01,108.33,3.93,9.2
BOND1775,IL,AA,Transportation,2.31,2020-03-01,2025-03-01,106.93,1.55,7.03
BOND1776,FL,AA,Utilities,2.89,2010-02-01,2020-02-01,107.26,2.32,3.6
BOND1777,TX,AAA,Utilities,3.78,2014-06-01,2031-06-01,100.58,1.92,3.81
BOND1778,CA,AAA,Transportation,3.36,2016-07-01,2027-07-01,90.95,1.66,4.54
BOND1779,IL,A,Public Safety,4.58,2011-02-01,2026-02-01,109.24,4.72,7.17
BOND1780,TX,A,Transportation,3.0,2020-05-01,2039-05-01,91.04,4.29,7.04
BOND1781,NY,AA,Utilities,2.07,2013-03-01,2030-03-01,90.93,2.96,3.49
BOND1782,NY,A,Utilities,2.01,2020-12-01,2031-12-01,107.54,3.5,7.56
BOND1783,TX,AA,Utilities,2.48,2022-08-01,2032-08-01,106.99,1.87,6.63
BOND1784,NY,AA,Utilities,3.25,2017-05-01,2031-05-01,105.45,1.92,6.2
BOND1785,CA,A,Public Safety,3.79,2012-12-01,2025-12-01,101.02,3.5,4.89
BOND1786,FL,A,Education,3.99,2018-10-01,2032-10-01,93.61,4.97,8.06
BOND1787,CA,AA,Transportation,2.68,2022-02-01,2036-02-01,104.67,1.53,6.6
BOND1788,FL,AA,Utilities,4.45,2014-06-01,2023-06-01,99.08,1.89,9.1
BOND1789,CA,AA,Utilities,4.26,2022-12-01,2035-12-01,96.9,2.17,3.36
BOND1790,NY,AA,Transportation,3.86,2015-06-01,2024-06-01,109.98,2.61,4.69
BOND1791,FL,AA,Healthcare,4.4,2021-02-01,2038-02-01,107.48,2.38,7.88
BOND1792,TX,AA,Utilities,4.38,2015-10-01,2034-10-01,90.34,2.34,9.31
